,date,home_team,away_team,score,odd_1,odd_N,odd_2,winner,league_season,game_url
1132,18.08.2002,Aston Villa,Liverpool,0:1,3.27,3.10,2.28,2.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/aston-villa-liverpool/Eqkuia4P/
1133,17.08.2002,Blackburn,Sunderland,0:0,1.82,3.40,4.15,1.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/blackburn-sunderland/URTGXJcm/
1134,17.08.2002,Charlton,Chelsea,2:3,3.15,3.12,2.30,2.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/charlton-chelsea/OlTKWwDg/
1135,17.08.2002,Everton,Tottenham,2:2,2.55,3.00,2.85,1.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/everton-tottenham/6cjXVcSa/
1136,17.08.2002,Fulham,Bolton,4:1,1.87,3.30,4.16,0.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/fulham-bolton/OYpxVHs6/
1137,17.08.2002,Leeds,Manchester City,3:0,1.65,3.53,5.37,0.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/leeds-manchester-city/2PqtUycC/
1138,17.08.2002,Manchester Utd,West Brom,1:0,1.28,5.00,9.16,0.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/manchester-united-west-brom/dnqpTeCI/
1139,17.08.2002,Southampton,Middlesbrough,0:0,2.52,3.07,2.83,1.0,premier-league-2002-2003,/soccer/england/premier-league-2002-2003/southampton-middlesbrough/8MnlSFRO/
1140,15.05.2004,Arsenal,Leicester,2:1,1.26,4.65,9.00,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/arsenal-leicester/vNxyMozO/
1141,15.05.2004,Aston Villa,Manchester Utd,0:2,2.17,3.27,2.92,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/aston-villa-manchester-united/dbmWMRKH/
1142,15.05.2004,Blackburn,Birmingham,1:1,2.18,3.23,2.94,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/blackburn-birmingham/I7lSN75B/
1143,15.05.2004,Bolton,Fulham,0:2,1.98,3.28,3.33,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/bolton-fulham/AskOOmj5/
1144,15.05.2004,Charlton,Southampton,2:1,2.08,3.24,3.12,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/charlton-southampton/SYRBPTza/
1145,15.05.2004,Chelsea,Leeds,1:0,1.35,4.15,7.66,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/chelsea-leeds/pAx7Q9Lh/
1146,15.05.2004,Liverpool,Newcastle,1:1,1.98,3.21,3.37,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/liverpool-newcastle-utd/hQtuL5kU/
1147,15.05.2004,Manchester City,Everton,5:1,2.02,3.25,3.23,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-city-everton/Y3tgtkLu/
1148,15.05.2004,Portsmouth,Middlesbrough,5:1,2.20,3.21,2.91,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/portsmouth-middlesbrough/Cfucu9zn/
1149,15.05.2004,Wolves,Tottenham,0:2,2.33,3.22,2.67,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/wolves-tottenham/UVZ1vTkh/
1150,12.05.2004,Southampton,Newcastle,3:3,3.12,3.24,2.07,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/southampton-newcastle-utd/W6Y2Rk6n/
1151,09.05.2004,Fulham,Arsenal,0:1,3.54,3.19,1.95,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/fulham-arsenal/xpZbSVjt/
1152,09.05.2004,Newcastle,Wolves,1:1,1.26,4.83,8.74,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/newcastle-utd-wolves/zymXWBrP/
1153,08.05.2004,Birmingham,Liverpool,0:3,3.26,3.25,2.00,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/birmingham-liverpool/hYhrOJvP/
1154,08.05.2004,Everton,Bolton,1:2,2.21,3.18,2.91,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/everton-bolton/EsfvPaPI/
1155,08.05.2004,Leeds,Charlton,3:3,2.49,3.17,2.53,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/leeds-charlton/KKfzQuAC/
1156,08.05.2004,Leicester,Portsmouth,3:1,2.44,3.19,2.57,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/leicester-portsmouth/MZyXQLf6/
1157,08.05.2004,Manchester Utd,Chelsea,1:1,2.14,3.15,3.06,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-united-chelsea/lxM7U3es/
1158,08.05.2004,Middlesbrough,Manchester City,2:1,2.07,3.17,3.20,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/middlesbrough-manchester-city/vBnSR1u0/
1159,08.05.2004,Southampton,Aston Villa,1:1,2.75,3.21,2.28,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/southampton-aston-villa/d2PFSsQg/
1160,08.05.2004,Tottenham,Blackburn,1:0,2.16,3.20,2.98,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/tottenham-blackburn/SSKBTNAm/
1161,04.05.2004,Portsmouth,Arsenal,1:1,4.21,3.29,1.76,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/portsmouth-arsenal/requZqmQ/
1162,02.05.2004,Aston Villa,Tottenham,1:0,1.73,3.32,4.30,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/aston-villa-tottenham/CWSpBteJ/
1163,02.05.2004,Bolton,Leeds,4:1,2.35,3.33,2.52,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/bolton-leeds/YuUtCMuD/
1164,02.05.2004,Liverpool,Middlesbrough,2:0,1.53,3.53,5.68,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/liverpool-middlesbrough/UiuyzQXJ/
1165,01.05.2004,Arsenal,Birmingham,0:0,1.40,3.99,6.84,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/arsenal-birmingham/EXUnZhs9/
1166,01.05.2004,Blackburn,Manchester Utd,1:0,3.80,3.27,1.83,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/blackburn-manchester-united/hUCqD2Q6/
1167,01.05.2004,Charlton,Leicester,2:2,1.80,3.42,3.79,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/charlton-leicester/EwEuErB0/
1168,01.05.2004,Chelsea,Southampton,4:0,1.44,3.78,6.51,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/chelsea-southampton/KGEyFOef/
1169,01.05.2004,Manchester City,Newcastle,1:0,2.57,3.13,2.46,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-city-newcastle-utd/2enPF4tl/
1170,01.05.2004,Portsmouth,Fulham,1:1,2.12,3.15,3.10,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/portsmouth-fulham/KWdKGpRs/
1171,01.05.2004,Wolves,Everton,2:1,2.40,3.17,2.63,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/wolves-everton/r7ZjYCdF/
1172,25.04.2004,Birmingham,Wolves,2:2,1.61,3.48,4.83,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/birmingham-wolves/IqQmCVZe/
1173,25.04.2004,Leeds,Portsmouth,1:2,2.02,3.18,3.25,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/leeds-portsmouth/OMQqDBKk/
1174,25.04.2004,Newcastle,Chelsea,2:1,2.58,3.08,2.49,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/newcastle-utd-chelsea/UJTiBkk2/
1175,25.04.2004,Tottenham,Arsenal,2:2,4.35,3.35,1.71,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/tottenham-arsenal/zsWrzZR2/
1176,24.04.2004,Everton,Blackburn,0:1,2.16,3.11,3.05,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/everton-blackburn/pWRuEi5q/
1177,24.04.2004,Fulham,Charlton,2:0,2.25,3.16,2.81,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/fulham-charlton/4xpDIXdS/
1178,24.04.2004,Leicester,Manchester City,1:1,2.50,3.20,2.48,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/leicester-manchester-city/MTM0JDsM/
1179,24.04.2004,Manchester Utd,Liverpool,0:1,1.76,3.29,4.13,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-united-liverpool/S6NdKgSF/
1180,24.04.2004,Middlesbrough,Aston Villa,1:2,2.26,3.14,2.83,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/middlesbrough-aston-villa/E3JhLZC9/
1181,24.04.2004,Southampton,Bolton,1:2,1.95,3.19,3.45,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/southampton-bolton/WvUmMFc3/
1182,20.04.2004,Manchester Utd,Charlton,2:0,1.36,4.06,7.38,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-united-charlton/hlVqNerc/
1183,18.04.2004,Aston Villa,Newcastle,0:0,2.33,3.08,2.78,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/aston-villa-newcastle-utd/Aiz8aC5d/
1184,17.04.2004,Blackburn,Leicester,1:0,1.87,3.28,3.70,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/blackburn-leicester/W0y40hjj/
1185,17.04.2004,Bolton,Tottenham,2:0,2.21,3.12,2.94,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/bolton-tottenham/lxna1Yzp/
1186,17.04.2004,Charlton,Birmingham,1:1,2.12,3.16,3.07,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/charlton-birmingham/CGfX5ESS/
1187,17.04.2004,Chelsea,Everton,0:0,1.38,3.96,7.32,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/chelsea-everton/IgeT6fDM/
1188,17.04.2004,Liverpool,Fulham,0:0,1.57,3.48,5.35,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/liverpool-fulham/zoYG7zbG/
1189,17.04.2004,Manchester City,Southampton,1:3,1.98,3.16,3.44,2.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-city-southampton/I9wC8GrA/
1190,17.04.2004,Portsmouth,Manchester Utd,1:0,4.53,3.39,1.67,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/portsmouth-manchester-united/pdu4AxEc/
1191,17.04.2004,Wolves,Middlesbrough,2:0,2.68,3.15,2.37,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/wolves-middlesbrough/vJv89dT3/
1192,16.04.2004,Arsenal,Leeds,5:0,1.31,4.42,8.35,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/arsenal-leeds/YLy0BIbi/
1193,13.04.2004,Leeds,Everton,1:1,2.14,3.17,3.03,1.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/leeds-everton/l8z5mF6p/
1194,13.04.2004,Manchester Utd,Leicester,1:0,1.24,5.03,9.19,0.0,premier-league-2003-2004,/soccer/england/premier-league-2003-2004/manchester-united-leicester/SbZ8nZLj/
